ex_factory_vials,shipment_date,valid_order,wholesaler_name_2,wholesaler_name,week_end_date,month_year,quarter_year,year,is_business_day,unit_price,discount,gross_sales,net_sales
12,2022-10-28,1,McKesson Specialty Care DC         ,MSH,2022-10-28,2022-10,2022-Q4,2022,1,6785,0.15,81420,69207
-60,2022-10-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-10-28,2022-10,2022-Q4,2022,1,6785,0.15,-407100,-346035
60,2022-10-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-10-28,2022-10,2022-Q4,2022,1,6785,0.15,407100,346035
15,2022-11-01,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-11-04,2022-11,2022-Q4,2022,1,6785,0.157,101775,85796.325
13,2022-11-03,1,DOTHAN D AND S                     ,CENCORA,2022-11-04,2022-11,2022-Q4,2022,1,6785,0.157,88205,74356.815
21,2022-11-03,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-11-04,2022-11,2022-Q4,2022,1,6785,0.157,142485,120114.855
29,2022-11-07,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-11-11,2022-11,2022-Q4,2022,1,6785,0.157,196765,165872.895
-7,2022-11-08,0,PANTHERRX RARE                     ,PANTHERRX,2022-11-11,2022-11,2022-Q4,2022,1,6649.3,0.157,-46545.1,-39237.5193
-6,2022-11-08,0,PANTHERRX RARE                     ,PANTHERRX,2022-11-11,2022-11,2022-Q4,2022,1,6649.3,0.157,-39895.8,-33632.1594
6,2022-11-10,1,DOTHAN D AND S                     ,CENCORA,2022-11-11,2022-11,2022-Q4,2022,1,6785,0.157,40710,34318.53
14,2022-11-10,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-11-11,2022-11,2022-Q4,2022,1,6785,0.157,94990,80076.57
33,2022-11-14,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-11-18,2022-11,2022-Q4,2022,1,6785,0.157,223905,188751.915
-24,2022-11-17,1,McKesson Specialty Care DC         ,MSH,2022-11-18,2022-11,2022-Q4,2022,1,6785,0.157,-162840,-137274.12
13,2022-11-17,1,DOTHAN D AND S                     ,CENCORA,2022-11-18,2022-11,2022-Q4,2022,1,6785,0.157,88205,74356.815
11,2022-11-17,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-11-18,2022-11,2022-Q4,2022,1,6785,0.157,74635,62917.305
-6,2022-11-17,0,PANTHERRX RARE                     ,PANTHERRX,2022-11-18,2022-11,2022-Q4,2022,1,6649.3,0.157,-39895.8,-33632.1594
1,2022-11-21,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2022-11-25,2022-11,2022-Q4,2022,1,6785,0.157,6785,5719.755
12,2022-11-21,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-11-25,2022-11,2022-Q4,2022,1,6785,0.157,81420,68637.06
25,2022-11-22,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-11-25,2022-11,2022-Q4,2022,1,6785,0.157,169625,142993.875
10,2022-11-22,1,DOTHAN D AND S                     ,CENCORA,2022-11-25,2022-11,2022-Q4,2022,1,6785,0.157,67850,57197.55
-11,2022-11-23,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2022-11-25,2022-11,2022-Q4,2022,1,6785,0.157,-74635,-62917.305
-6,2022-11-23,0,DOTHAN D AND S                     ,CENCORA,2022-11-25,2022-11,2022-Q4,2022,1,6785,0.157,-40710,-34318.53
29,2022-11-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-12-02,2022-11,2022-Q4,2022,1,6785,0.157,196765,165872.895
-38,2022-11-28,0,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-12-02,2022-11,2022-Q4,2022,1,6785,0.157,-257830,-217350.69
2,2022-11-29,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2022-12-02,2022-11,2022-Q4,2022,1,6785,0.157,13570,11439.51
50,2022-12-01,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-12-02,2022-12,2022-Q4,2022,1,6785,0.069,339250,315841.75
38,2022-12-05,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-12-09,2022-12,2022-Q4,2022,1,6785,0.069,257830,240039.73
38,2022-12-06,0,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-12-09,2022-12,2022-Q4,2022,1,6785,0.069,257830,240039.73
6,2022-12-06,0,SONEXUS,SONEXUS,2022-12-09,2022-12,2022-Q4,2022,1,6785,0.069,40710,37901.01
10,2022-12-08,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-12-09,2022-12,2022-Q4,2022,1,6785,0.069,67850,63168.35
14,2022-12-08,1,DOTHAN D AND S                     ,CENCORA,2022-12-09,2022-12,2022-Q4,2022,1,6785,0.069,94990,88435.69
3,2022-12-12,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2022-12-16,2022-12,2022-Q4,2022,1,6785,0.069,20355,18950.505
27,2022-12-13,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-12-16,2022-12,2022-Q4,2022,1,6785,0.069,183195,170554.545
6,2022-12-13,1,McKesson Specialty Care DC         ,MSH,2022-12-16,2022-12,2022-Q4,2022,1,6785,0.069,40710,37901.01
8,2022-12-15,1,DOTHAN D AND S                     ,CENCORA,2022-12-16,2022-12,2022-Q4,2022,1,6785,0.069,54280,50534.68
23,2022-12-15,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-12-16,2022-12,2022-Q4,2022,1,6785,0.069,156055,145287.205
6,2022-12-19,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2022-12-23,2022-12,2022-Q4,2022,1,6785,0.069,40710,37901.01
12,2022-12-19,1,McKesson Specialty Care DC         ,MSH,2022-12-23,2022-12,2022-Q4,2022,1,6785,0.069,81420,75802.02
4,2022-12-19,0,SONEXUS,SONEXUS,2022-12-23,2022-12,2022-Q4,2022,1,6785,0.069,27140,25267.34
33,2022-12-19,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-12-23,2022-12,2022-Q4,2022,1,6785,0.069,223905,208455.555
6,2022-12-21,0,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-12-23,2022-12,2022-Q4,2022,1,6785,0.069,40710,37901.01
32,2022-12-28,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-12-30,2022-12,2022-Q4,2022,1,6785,0.069,217120,202138.72
18,2022-12-28,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2022-12-30,2022-12,2022-Q4,2022,1,6785,0.069,122130,113703.03
6,2022-12-28,1,DOTHAN D AND S                     ,CENCORA,2022-12-30,2022-12,2022-Q4,2022,1,6785,0.069,40710,37901.01
4,2022-12-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-12-30,2022-12,2022-Q4,2022,1,6785,0.069,27140,25267.34
36,2022-12-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-12-30,2022-12,2022-Q4,2022,1,6785,0.069,244260,227406.06
36,2022-12-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-12-30,2022-12,2022-Q4,2022,1,6785,0.069,244260,227406.06
24,2022-12-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2022-12-30,2022-12,2022-Q4,2022,1,6785,0.069,162840,151604.04
22,2022-12-28,0,SONEXUS,SONEXUS,2022-12-30,2022-12,2022-Q4,2022,1,6785,0.069,149270,138970.37
7,2022-12-28,1,McKesson Specialty Care DC         ,MSH,2022-12-30,2022-12,2022-Q4,2022,1,6785,0.069,47495,44217.845
3,2023-01-02,1,McKesson Specialty Care DC,MSH,2023-01-06,2023-01,2023-Q1,2023,0,6982.3,0.15,20946.9,17804.865
7,2023-01-03,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-01-06,2023-01,2023-Q1,2023,1,6982.3,0.15,48876.1,41544.685
50,2023-01-05,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-01-06,2023-01,2023-Q1,2023,1,6982.3,0.15,349115,296747.75
13,2023-01-05,1,DOTHAN D AND S                     ,CENCORA,2023-01-06,2023-01,2023-Q1,2023,1,6982.3,0.15,90769.9,77154.415
7,2023-01-12,1,DOTHAN D AND S                     ,CENCORA,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,48876.1,41544.685
12,2023-01-12,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,83787.6,71219.46
2,2023-01-12,1,PANTHERRX RARE                     ,PANTHERRX,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,13964.6,11869.91
-38,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-265327.4,-225528.29
-7,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-48876.1,-41544.685
-6,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-41893.8,-35609.73
-1,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-6982.3,-5934.955
-35,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-244380.5,-207723.425
-24,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-167575.2,-142438.92
-11,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-76805.3,-65284.505
-11,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-76805.3,-65284.505
-6,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-41893.8,-35609.73
-4,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-27929.2,-23739.82
-120,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-837876,-712194.6
-7,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-48876.1,-41544.685
-6,2023-01-13,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-01-13,2023-01,2023-Q1,2023,1,6982.3,0.15,-41893.8,-35609.73
4,2023-01-17,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2023-01-20,2023-01,2023-Q1,2023,1,6982.3,0.15,27929.2,23739.82
7,2023-01-17,1,McKesson Specialty Care DC,MSH,2023-01-20,2023-01,2023-Q1,2023,1,6982.3,0.15,48876.1,41544.685
16,2023-01-19,1,DOTHAN D AND S                     ,CENCORA,2023-01-20,2023-01,2023-Q1,2023,1,6982.3,0.15,111716.8,94959.28
16,2023-01-19,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-01-20,2023-01,2023-Q1,2023,1,6982.3,0.15,111716.8,94959.28
100,2023-01-19,0,,,2023-01-20,2023-01,2023-Q1,2023,1,6982.3,0.15,698230,593495.5
64,2023-01-19,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-01-20,2023-01,2023-Q1,2023,1,6982.3,0.15,446867.2,379837.12
7,2023-01-20,0,McKesson Specialty Care DC,MSH,2023-01-20,2023-01,2023-Q1,2023,1,6982.3,0.15,48876.1,41544.685
9,2023-01-24,1,McKesson Specialty Care DC,MSH,2023-01-27,2023-01,2023-Q1,2023,1,6982.3,0.15,62840.7,53414.595
28,2023-01-24,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-01-27,2023-01,2023-Q1,2023,1,6982.3,0.15,195504.4,166178.74
30,2023-01-25,0,,,2023-01-27,2023-01,2023-Q1,2023,1,6982.3,0.15,209469,178048.65
10,2023-01-26,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-01-27,2023-01,2023-Q1,2023,1,6982.3,0.15,69823,59349.55
15,2023-01-26,1,DOTHAN D AND S                     ,CENCORA,2023-01-27,2023-01,2023-Q1,2023,1,6982.3,0.15,104734.5,89024.325
2,2023-01-30,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2023-02-03,2023-01,2023-Q1,2023,1,6982.3,0.15,13964.6,11869.91
4,2023-01-30,1,McKesson Specialty Care DC,MSH,2023-02-03,2023-01,2023-Q1,2023,1,6982.3,0.15,27929.2,23739.82
57,2023-01-30,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-02-03,2023-01,2023-Q1,2023,1,6982.3,0.15,397991.1,338292.435
6,2023-01-31,0,,,2023-02-03,2023-01,2023-Q1,2023,1,6982.3,0.15,41893.8,35609.73
9,2023-02-02,1,DOTHAN D AND S                     ,CENCORA,2023-02-03,2023-02,2023-Q1,2023,1,6988.55,0.15,62896.95,53462.4075
10,2023-02-02,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-02-03,2023-02,2023-Q1,2023,1,6988.55,0.15,69885.5,59402.675
8,2023-02-06,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-02-10,2023-02,2023-Q1,2023,1,6988.55,0.15,55908.4,47522.14
2,2023-02-06,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-02-10,2023-02,2023-Q1,2023,1,6988.55,0.15,13977.1,11880.535
7,2023-02-07,1,McKesson Specialty Care DC,MSH,2023-02-10,2023-02,2023-Q1,2023,1,6988.55,0.15,48919.85,41581.8725
50,2023-02-07,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-02-10,2023-02,2023-Q1,2023,1,6988.55,0.15,349427.5,297013.375
18,2023-02-09,1,DOTHAN D AND S                     ,CENCORA,2023-02-10,2023-02,2023-Q1,2023,1,6988.55,0.15,125793.9,106924.815
2,2023-02-09,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-02-10,2023-02,2023-Q1,2023,1,6988.55,0.15,13977.1,11880.535
13,2023-02-09,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-02-10,2023-02,2023-Q1,2023,1,6988.55,0.15,90851.15,77223.4775
11,2023-02-13,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-02-17,2023-02,2023-Q1,2023,1,6988.55,0.15,76874.05,65342.9425
7,2023-02-14,1,McKesson Specialty Care DC,MSH,2023-02-17,2023-02,2023-Q1,2023,1,6988.55,0.15,48919.85,41581.8725
2,2023-02-14,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2023-02-17,2023-02,2023-Q1,2023,1,6988.55,0.15,13977.1,11880.535
6,2023-02-15,0,,,2023-02-17,2023-02,2023-Q1,2023,1,6988.55,0.15,41931.3,35641.605
-6,2023-02-15,0,,,2023-02-17,2023-02,2023-Q1,2023,1,6988.55,0.15,-41931.3,-35641.605
16,2023-02-16,1,DOTHAN D AND S                     ,CENCORA,2023-02-17,2023-02,2023-Q1,2023,1,6988.55,0.15,111816.8,95044.28
13,2023-02-16,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-02-17,2023-02,2023-Q1,2023,1,6988.55,0.15,90851.15,77223.4775
6,2023-02-16,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-02-17,2023-02,2023-Q1,2023,1,6988.55,0.15,41931.3,35641.605
32,2023-02-20,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,223633.6,190088.56
38,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,265564.9,225730.165
7,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,48919.85,41581.8725
6,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,41931.3,35641.605
1,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,6988.55,5940.2675
35,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,244599.25,207909.3625
24,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,167725.2,142566.42
11,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,76874.05,65342.9425
11,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,76874.05,65342.9425
6,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,41931.3,35641.605
4,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,27954.2,23761.07
120,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,838626,712832.1
7,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,48919.85,41581.8725
6,2023-02-22,0,AADI BIOSCIENCE,AADI BIOSCIENCE,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,41931.3,35641.605
8,2023-02-22,1,PANTHERRX RARE                     ,PANTHERRX,2023-02-24,2023-02,2023-Q1,2023,1,6848.8,0.15,54790.4,46571.84
3,2023-02-23,1,DOTHAN D AND S                     ,CENCORA,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,20965.65,17820.8025
14,2023-02-23,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,97839.7,83163.745
29,2023-02-23,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-02-24,2023-02,2023-Q1,2023,1,6988.55,0.15,202667.95,172267.7575
6,2023-02-27,1,McKesson Specialty Care DC,MSH,2023-03-03,2023-02,2023-Q1,2023,1,6988.55,0.15,41931.3,35641.605
21,2023-02-27,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-03-03,2023-02,2023-Q1,2023,1,6988.55,0.15,146759.55,124745.6175
24,2023-03-02,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-03-03,2023-03,2023-Q1,2023,1,6988.55,0.15,167725.2,142566.42
16,2023-03-02,1,DOTHAN D AND S                     ,CENCORA,2023-03-03,2023-03,2023-Q1,2023,1,6988.55,0.15,111816.8,95044.28
17,2023-03-02,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-03-03,2023-03,2023-Q1,2023,1,6988.55,0.15,118805.35,100984.5475
2,2023-03-07,1,McKesson Specialty Care DC,MSH,2023-03-10,2023-03,2023-Q1,2023,1,6988.55,0.15,13977.1,11880.535
18,2023-03-09,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-03-10,2023-03,2023-Q1,2023,1,6988.55,0.15,125793.9,106924.815
14,2023-03-09,1,DOTHAN D AND S                     ,CENCORA,2023-03-10,2023-03,2023-Q1,2023,1,6988.55,0.15,97839.7,83163.745
17,2023-03-09,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-03-10,2023-03,2023-Q1,2023,1,6988.55,0.15,118805.35,100984.5475
8,2023-03-13,0,,,2023-03-17,2023-03,2023-Q1,2023,1,6988.55,0.15,55908.4,47522.14
29,2023-03-13,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-03-17,2023-03,2023-Q1,2023,1,6988.55,0.15,202667.95,172267.7575
4,2023-03-16,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-03-17,2023-03,2023-Q1,2023,1,6988.55,0.15,27954.2,23761.07
18,2023-03-16,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-03-17,2023-03,2023-Q1,2023,1,6988.55,0.15,125793.9,106924.815
13,2023-03-16,1,DOTHAN D AND S                     ,CENCORA,2023-03-17,2023-03,2023-Q1,2023,1,6988.55,0.15,90851.15,77223.4775
14,2023-03-20,1,McKesson Specialty Care DC,MSH,2023-03-24,2023-03,2023-Q1,2023,1,6988.55,0.15,97839.7,83163.745
28,2023-03-20,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-03-24,2023-03,2023-Q1,2023,1,6988.55,0.15,195679.4,166327.49
26,2023-03-20,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-03-24,2023-03,2023-Q1,2023,1,6988.55,0.15,181702.3,154446.955
14,2023-03-23,1,DOTHAN D AND S                     ,CENCORA,2023-03-24,2023-03,2023-Q1,2023,1,6988.55,0.15,97839.7,83163.745
5,2023-03-23,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-03-24,2023-03,2023-Q1,2023,1,6988.55,0.15,34942.75,29701.3375
15,2023-03-23,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-03-24,2023-03,2023-Q1,2023,1,6988.55,0.15,104828.25,89104.0125
4,2023-03-23,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2023-03-24,2023-03,2023-Q1,2023,1,6988.55,0.15,27954.2,23761.07
6,2023-03-23,0,,,2023-03-24,2023-03,2023-Q1,2023,1,6988.55,0.15,41931.3,35641.605
4,2023-03-27,1,McKesson Specialty Care DC,MSH,2023-03-31,2023-03,2023-Q1,2023,1,6988.55,0.15,27954.2,23761.07
50,2023-03-27,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-03-31,2023-03,2023-Q1,2023,1,6988.55,0.15,349427.5,297013.375
20,2023-03-28,0,,,2023-03-31,2023-03,2023-Q1,2023,1,6988.55,0.15,139771,118805.35
10,2023-03-28,0,,,2023-03-31,2023-03,2023-Q1,2023,1,6988.55,0.15,69885.5,59402.675
21,2023-03-30,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-03-31,2023-03,2023-Q1,2023,1,6988.55,0.15,146759.55,124745.6175
7,2023-03-30,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-03-31,2023-03,2023-Q1,2023,1,6988.55,0.15,48919.85,41581.8725
15,2023-03-30,1,DOTHAN D AND S                     ,CENCORA,2023-03-31,2023-03,2023-Q1,2023,1,6988.55,0.15,104828.25,89104.0125
26,2023-04-03,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-04-07,2023-04,2023-Q2,2023,1,6988.55,0.15,181702.3,154446.955
21,2023-04-06,1,DOTHAN D AND S                     ,CENCORA,2023-04-07,2023-04,2023-Q2,2023,1,6988.55,0.15,146759.55,124745.6175
20,2023-04-06,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-04-07,2023-04,2023-Q2,2023,1,6988.55,0.15,139771,118805.35
8,2023-04-10,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2023-04-14,2023-04,2023-Q2,2023,1,6988.55,0.15,55908.4,47522.14
5,2023-04-10,1,McKesson Specialty Care DC,MSH,2023-04-14,2023-04,2023-Q2,2023,1,6988.55,0.15,34942.75,29701.3375
32,2023-04-10,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-04-14,2023-04,2023-Q2,2023,1,6988.55,0.15,223633.6,190088.56
50,2023-04-13,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-04-14,2023-04,2023-Q2,2023,1,6988.55,0.15,349427.5,297013.375
22,2023-04-13,1,DOTHAN D AND S                     ,CENCORA,2023-04-14,2023-04,2023-Q2,2023,1,6988.55,0.15,153748.1,130685.885
5,2023-04-13,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-04-14,2023-04,2023-Q2,2023,1,6988.55,0.15,34942.75,29701.3375
5,2023-04-13,0,,,2023-04-14,2023-04,2023-Q2,2023,1,6988.55,0.15,34942.75,29701.3375
2,2023-04-13,0,,,2023-04-14,2023-04,2023-Q2,2023,1,6988.55,0.15,13977.1,11880.535
6,2023-04-17,1,McKesson Specialty Care DC,MSH,2023-04-21,2023-04,2023-Q2,2023,1,6988.55,0.15,41931.3,35641.605
35,2023-04-17,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-04-21,2023-04,2023-Q2,2023,1,6988.55,0.15,244599.25,207909.3625
50,2023-04-19,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-04-21,2023-04,2023-Q2,2023,1,6988.55,0.15,349427.5,297013.375
11,2023-04-20,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-04-21,2023-04,2023-Q2,2023,1,6988.55,0.15,76874.05,65342.9425
23,2023-04-20,1,DOTHAN D AND S                     ,CENCORA,2023-04-21,2023-04,2023-Q2,2023,1,6988.55,0.15,160736.65,136626.1525
4,2023-04-20,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-04-21,2023-04,2023-Q2,2023,1,6988.55,0.15,27954.2,23761.07
28,2023-04-24,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-04-28,2023-04,2023-Q2,2023,1,6988.55,0.15,195679.4,166327.49
5,2023-04-27,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-04-28,2023-04,2023-Q2,2023,1,6988.55,0.15,34942.75,29701.3375
15,2023-04-27,1,DOTHAN D AND S                     ,CENCORA,2023-04-28,2023-04,2023-Q2,2023,1,6988.55,0.15,104828.25,89104.0125
29,2023-05-01,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-05-05,2023-05,2023-Q2,2023,1,6988.55,0.15,202667.95,172267.7575
5,2023-05-02,1,McKesson Specialty Care DC,MSH,2023-05-05,2023-05,2023-Q2,2023,1,6988.55,0.15,34942.75,29701.3375
4,2023-05-02,1,PANTHERRX RARE                     ,PANTHERRX,2023-05-05,2023-05,2023-Q2,2023,1,6848.8,0.15,27395.2,23285.92
8,2023-05-02,0,,,2023-05-05,2023-05,2023-Q2,2023,1,6988.55,0.15,55908.4,47522.14
20,2023-05-04,1,DOTHAN D AND S                     ,CENCORA,2023-05-05,2023-05,2023-Q2,2023,1,6988.55,0.15,139771,118805.35
50,2023-05-04,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-05-05,2023-05,2023-Q2,2023,1,6988.55,0.15,349427.5,297013.375
9,2023-05-08,1,McKesson Specialty Care DC,MSH,2023-05-12,2023-05,2023-Q2,2023,1,6988.55,0.15,62896.95,53462.4075
7,2023-05-08,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-05-12,2023-05,2023-Q2,2023,1,6988.55,0.15,48919.85,41581.8725
6,2023-05-09,0,,,2023-05-12,2023-05,2023-Q2,2023,1,6988.55,0.15,41931.3,35641.605
-2,2023-05-10,0,,,2023-05-12,2023-05,2023-Q2,2023,1,6988.55,0.15,-13977.1,-11880.535
-5,2023-05-10,0,,,2023-05-12,2023-05,2023-Q2,2023,1,6988.55,0.15,-34942.75,-29701.3375
16,2023-05-11,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-05-12,2023-05,2023-Q2,2023,1,6988.55,0.15,111816.8,95044.28
20,2023-05-11,1,DOTHAN D AND S                     ,CENCORA,2023-05-12,2023-05,2023-Q2,2023,1,6988.55,0.15,139771,118805.35
